,internal_id,avg_hardness,avg_yield,Al,B,C,Cr,Cu,Fe,Mn,Mo,N,Nb,Ni,S,Si,Ti,V,youngs_modulus,lattice_constant,melting_point,specific_heat,atomic_mass,CTE,electrical_resistivity,atomic_radius,density_of_solid,poissons_ratio,max_min_radius
1841,MINFM7446,80.0,275.0,0.0,0.0,0.0,24.0,0.0,48.1749,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,206.609039,2.74261963,1710.142192,0.414704807,50.534082905000005,9.4066382e-06,9.23349e-08,1.2669486,7199.411625999999,0.24900721,0.04999999999999982
1842,MINFM8482,229.0,702.5,0.0,0.0,0.27,0.35,0.0,96.7199,0.6,0.15,0.0,0.0,0.35,0.0,0.15,0.0,0.0,207.50748899999996,2.87411013,1788.4672919999996,0.437940357,54.948736815,1.16374682e-05,1.6331389000000002e-06,1.3778185999999997,7741.748825999998,0.2827727099999999,0.75
1843,MINFM8728,302.5,817.5,0.0,0.0,0.37,0.65,0.0,95.0099,0.6,0.2,0.0,0.0,1.55,0.0,0.15,0.0,0.0,207.30088899999998,2.88105813,1789.9174919999998,0.437981557,54.914077115,1.16206882e-05,1.6427014e-06,1.3757036,7742.826426,0.28231871000000003,0.75
1844,MINFM8218,269.0,672.5,0.0,0.0,0.56,0.7,0.0,97.1099,0.75,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,208.410389,2.90202613,1805.950992,0.44222645699999996,55.1164198625,1.16996782e-05,1.6647989e-06,1.3854085999999999,7768.628725999999,0.28308871,0.7
1846,MINFM66257,183.0,205.0,0.0,0.0,0.0,11.5,0.0,83.7499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.79728899999998,2.73482213,1759.1481919999999,0.42713205699999995,52.749683155,1.0445988200000002e-05,9.835489999999999e-08,1.3334985999999998,7415.567126,0.26702470999999994,0.0
1848,MINFM52052,98.5,157.5,0.0,0.0,0.05,1.9,0.0,94.9399,0.3,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.08048899999997,2.83535513,1788.587392,0.433825957,55.01261054,1.14064182e-05,1.0715139999999999e-07,1.3729235999999998,7724.207225999999,0.28201270999999994,0.75
1849,MINFM66219,223.0,300.0,0.0,0.0,0.0,19.5,0.5,51.3299,0.0,6.0,0.18,0.0,17.5,0.0,0.0,0.0,0.0,218.101089,2.86508833,1825.741514,0.41706145699999997,55.175109215000006,9.7279282e-06,9.20809e-08,1.3227886,7654.316326,0.26435671000000005,0.7999999999999999
1850,MINFM52072,108.5,157.5,0.0,0.0,0.0,6.0,0.0,89.5399,0.3,0.44,0.0,0.0,0.0,0.0,0.5,0.0,0.0,207.945789,2.8102751300000004,1772.363392,0.43199215700000004,53.850700790000005,1.0958928200000001e-05,5.101721900000001e-06,1.3536385999999998,7558.063725999999,0.27362970999999997,0.34999999999999987
1853,MINFM66203,201.0,240.0,0.0,0.0,0.0,18.0,0.0,65.7149,0.0,0.0,0.1,0.0,8.0,0.0,0.0,0.0,0.0,204.878439,2.69005663,1709.668682,0.414397007,50.767262605,9.708358200000002e-06,9.433489999999999e-08,1.2806586,7172.231226,0.25317321,0.7499999999999999
1854,MINFM66213,217.0,205.0,0.0,0.0,0.04,22.0,0.0,57.0749,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,205.808039,2.69547763,1709.162192,0.413646207,50.360632185,9.4236782e-06,9.765489999999999e-08,1.2693285999999997,7134.744425999999,0.24891721,0.7
1856,MINFM7487,90.0,290.0,0.0,0.0,0.0,16.0,0.0,61.9349,0.0,2.0,0.1,0.0,10.0,0.0,0.0,0.0,0.0,201.902639,2.65737063,1691.046282,0.40177160700000003,50.709067605,9.5283182e-06,9.055489999999999e-08,1.2557386,7115.554026,0.25041121,0.7999999999999999
1860,MINFM67325,163.0,205.0,0.0,0.0,0.0,4.0,0.0,92.0499,0.3,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.45978899999997,2.79787713,1767.0181919999995,0.42986155699999995,54.08165479,1.11445882e-05,1.0169739999999998e-07,1.3554235999999997,7602.2791259999985,0.27673970999999997,0.050000000000000044
1861,MINFM67144,108.5,380.0,0.0,0.0,0.0,8.0,0.0,87.0899,0.3,0.9,0.0,0.0,0.0,0.0,0.5,0.0,0.0,209.86968899999997,2.81205013,1783.961392,0.432053257,53.96374429,1.0789908200000002e-05,5.1020649e-06,1.3540085999999998,7555.238726,0.27215070999999996,0.34999999999999987
1862,MINFM67145,248.0,415.0,0.0,0.0,0.08,8.0,0.0,87.3399,0.3,0.85,0.03,0.06,0.0,0.0,0.2,0.0,0.18,210.38508899999997,2.8128438300000003,1790.594979,0.432528857,54.132379388,1.0834388200000001e-05,2.1107386000000002e-06,1.3575386,7580.747326,0.27362671,0.7999999999999999
1863,MINFM67333,192.0,205.0,0.0,0.0,0.0,18.0,0.0,66.0999,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,205.690789,2.69706713,1716.566192,0.41610255700000004,50.968259155,9.753788200000002e-06,9.47199e-08,1.2853986,7202.546126,0.25428971,0.04999999999999982
1864,MINFM53304,183.0,205.0,0.0,0.0,0.0,10.5,0.0,84.1549,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,208.061839,2.7387656299999996,1755.526592,0.426704207,52.808054805,1.05251782e-05,9.792189999999999e-08,1.3332685999999998,7429.504825999999,0.26795921,0.04999999999999982
1865,MINFM67159,197.0,315.0,0.0,0.0,0.0,0.0,0.75,95.1549,0.4,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,205.74383899999998,2.8499006299999996,1764.2590919999998,0.433419707,54.774695485,1.1653228200000002e-05,1.0219589999999999e-07,1.3694936,7731.804826,0.28345921,0.04999999999999982
1866,MINFM67337,192.0,240.0,0.0,0.0,0.0,18.0,0.0,65.9399,0.0,0.0,0.1,0.0,8.0,0.0,0.0,0.0,0.0,205.353189,2.6965141299999997,1713.7366819999997,0.415393757,50.892913854999996,9.7349082e-06,9.455989999999999e-08,1.2838085999999997,7189.947725999999,0.25382571,0.7499999999999999
1867,MINFM66204,92.0,205.0,0.0,0.0,0.0,18.0,0.0,65.7349,0.0,0.0,0.1,0.0,8.0,0.0,0.0,0.0,0.0,204.920639,2.69063063,1710.030282,0.414485607,50.778431605,9.7107182e-06,9.435489999999998e-08,1.2809385999999998,7173.806025999999,0.25323121,0.7499999999999999
1868,MINFM66222,217.0,205.0,0.0,0.0,0.04,16.0,0.0,62.0749,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,202.198039,2.65877763,1695.042192,0.40267620699999995,50.778048185,9.5476782e-06,9.469489999999998e-08,1.2573286,7127.484426,0.25081720999999996,0.75
1879,MINFM67352,192.0,205.0,0.0,0.0,0.0,18.0,0.0,59.0999,0.0,3.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,206.790789,2.69626713,1728.4861919999998,0.405912557,51.69811115499999,9.473788200000001e-06,9.152989999999998e-08,1.2713986,7227.006126,0.25258970999999997,0.09999999999999987
1881,MINFM52020,98.5,110.0,0.0,0.0,0.05,0.8,0.0,96.4099,0.3,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.69848899999997,2.83231913,1779.3079919999998,0.433890757,54.84903294,1.15053382e-05,1.0698789999999999e-07,1.3718685999999998,7717.211025999999,0.28263270999999995,0.75
1882,MINFM67343,192.0,205.0,0.0,0.0,0.04,24.0,0.0,49.0799,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,208.51858900000002,2.77002113,1728.032592,0.418998357,51.044284435,9.516268200000001e-06,9.72399e-08,1.2798985999999999,7271.578126,0.25163171,0.7
1884,MINFM67344,192.0,205.0,0.0,0.0,0.04,24.0,0.0,47.3249,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,204.815539,2.71965263,1696.302192,0.411223707,50.064204685,9.3091782e-06,9.548489999999999e-08,1.2553286,7133.389426,0.24654220999999998,0.7
1885,MINFM67619,120.5,137.5,0.0,0.0,0.0,25.0,0.0,69.6349,0.0,0.75,0.0,0.05,0.0,0.0,0.0,0.0,0.0,219.199639,2.74379663,1814.5444919999998,0.432499107,52.652638095,9.481568200000002e-06,1.018734e-07,1.3364885999999998,7349.437026,0.25696621,0.050000000000000044
1888,MINFM67359,192.0,205.0,0.0,0.0,0.005,17.0,0.0,64.0599,0.0,0.0,0.06,0.0,9.0,0.0,0.0,0.0,0.0,200.596389,2.64752103,1675.8719659999997,0.406650907,49.90499871,9.5984232e-06,9.262989999999998e-08,1.2567636,7059.709876,0.24937370999999997,0.7499999999999999
1889,MINFM67351,192.0,240.0,0.0,0.0,0.0,16.0,0.0,61.9399,0.0,2.0,0.1,0.0,11.0,0.0,0.0,0.0,0.0,203.913189,2.69271413,1708.396682,0.406223757,51.298793855,9.6629082e-06,9.127989999999999e-08,1.2693086,7205.027726,0.25352571,0.7999999999999999
1891,MINFM52042,98.5,137.5,0.0,0.0,0.05,0.44,0.0,97.2699,0.3,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,207.296089,2.8599231300000003,1782.887792,0.43835435700000003,54.86040548000001,1.1581058200000002e-05,5.107148700000001e-06,1.3779886000000001,7725.641425999999,0.28300671,0.7
1894,MINFM66256,217.0,205.0,0.0,0.0,0.0,11.5,0.0,83.5299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.333089,2.72850813,1755.170592,0.42615745699999996,52.626824155,1.0420028200000002e-05,9.813489999999999e-08,1.3304185999999998,7398.244326,0.26638670999999997,0.0
1899,MINFM67450,103.5,102.5,0.0,0.0,0.0,11.5,0.0,84.0299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.38808899999998,2.7428581299999997,1764.210592,0.428372457,52.906049155,1.04790282e-05,9.863489999999999e-08,1.3374186,7437.614326,0.26783671,0.0
1902,MINFM51143,190.0,240.0,0.0,0.0,0.0,0.0,0.0,60.3999,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,197.44378899999998,2.96547713,1696.130192,0.42262155700000004,54.273014155,1.18171882e-05,8.55999e-08,1.3180986,7873.688125999999,0.28365971,0.04999999999999982
1904,MINFM52515,96.0,103.5,0.0,0.0,0.0,24.0,0.0,48.8499,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,208.033289,2.7619921300000003,1722.346192,0.417695057,50.911036655000004,9.486288200000001e-06,9.300989999999999e-08,1.2763985999999998,7252.561126,0.25096471,0.04999999999999982
1905,MINFM55860,117.5,224.0,0.0,0.0,0.0,11.5,0.0,81.7799,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,207.140589,2.72228313,1745.105592,0.42394245699999994,52.383204155,1.0381028200000001e-05,9.72849e-08,1.3227935999999998,7371.799325999999,0.26518671,0.04999999999999982
1908,MINFM52526,96.0,103.5,0.0,0.0,0.0,14.0,0.0,44.7799,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,199.545589,2.84998313,1677.400592,0.41288495699999994,51.655611155,1.0392028200000001e-05,8.631989999999999e-08,1.2684186,7465.209325999999,0.26156171,0.04999999999999982
1910,MINFM52504,96.0,103.5,0.0,0.0,0.0,18.0,0.0,65.8499,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,205.163289,2.6898921300000005,1712.046192,0.414995057,50.828646655,9.724288200000001e-06,9.446989999999999e-08,1.2818985999999999,7182.861126,0.25356471,0.04999999999999982
1912,MINFM55856,103.5,103.5,0.0,0.0,0.0,11.5,0.0,83.8299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.96608899999998,2.73711813,1760.594592,0.427486457,52.794359154999995,1.0455428200000001e-05,9.843489999999999e-08,1.3346185999999998,7421.866325999999,0.26725670999999995,0.0
1913,MINFM50873,264.0,345.0,0.0,0.0,0.12,0.4,0.0,97.3594,0.7,0.15,0.0,0.0,0.0,0.0,0.2,0.01,0.03,208.56783399999998,2.8890347800000002,1792.5232519999997,0.4394266419999999,55.197470635,1.1684209200000002e-05,2.1201299e-06,1.3841915999999999,7772.013255999999,0.28379025999999996,0.75
1915,MINFM50894,264.0,345.0,0.0,0.001,0.1,0.0,0.0,97.3749,1.1,0.45,0.0,0.0,0.0,0.0,0.15,0.0,0.0,209.19003899999996,2.9184269300000003,1796.600422,0.439523057,55.46930845999999,1.1761598200000002e-05,10000000.000001622,1.3875321,7801.516225999999,0.2837822099999999,0.75
1920,MINFM55765,160.5,550.0,0.0,0.0,0.0,0.0,0.0,96.9999,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.867789,2.79278713,1755.2751919999998,0.43018655699999997,54.2245322,1.14676882e-05,9.843989999999998e-08,1.3593985999999998,7645.242125999999,0.28129971,0.0
1925,MINFM51335,250.0,430.0,0.0,0.0,0.0,24.0,0.3,38.2949,2.0,7.0,0.45,0.0,21.0,0.0,0.0,0.0,0.0,217.142239,2.9567691299999996,1803.026397,0.408061407,54.258693955,9.328298200000001e-06,1.1659650000000001e-07,1.2921036,7495.380426,0.24927520999999997,0.7999999999999999
1932,MINFM51472,252.0,570.0,0.0,0.0,0.43,0.0,0.0,97.8199,0.6,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,207.658489,2.8842671299999996,1796.636292,0.44031595700000004,55.050925685,1.1707378200000002e-05,1.6494599e-06,1.3825385999999997,7760.402026,0.28367770999999997,0.7
1933,MINFM51500,252.0,570.0,0.0,0.0,0.3,0.8,0.0,96.5199,0.65,0.15,0.0,0.0,0.0,0.0,0.15,0.0,0.0,207.739989,2.87452613,1790.299792,0.438151657,54.8966745975,1.1601998200000003e-05,1.6369784000000002e-06,1.3775036,7731.367926,0.28205271,0.75
1934,MINFM66592,300.0,550.0,0.0,0.0,0.0,24.0,0.0,58.0949,0.0,3.0,0.24,0.0,6.0,0.0,0.0,0.0,0.0,211.410239,2.67391723,1751.9676879999997,0.40859040700000004,51.355580985,8.979198200000001e-06,9.45449e-08,1.2753885999999999,7130.872426,0.24677521,0.7999999999999999
1939,MINFM51309,142.5,620.0,0.0,0.0,0.0,11.5,0.0,81.2099,0.0,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,206.75388900000002,2.70972413,1742.0449919999999,0.421313857,52.301914155000006,1.0299468200000001e-05,9.67549e-08,1.3172385999999998,7345.7675260000005,0.26399871,0.09999999999999987
1940,MINFM66565,29.0,450.0,0.0,0.0,0.0,21.0,0.0,63.7199,0.0,2.5,0.08,0.0,4.5,0.0,0.0,0.0,0.0,210.263989,2.67394233,1749.3264239999999,0.41096915700000003,51.554467515,9.2709482e-06,9.50049e-08,1.2835986,7174.564926,0.25058771,0.7999999999999999
1942,MINFM52836,120.5,137.5,0.0,0.0,0.0,25.0,0.0,68.7349,0.0,0.75,0.0,0.05,0.0,0.0,0.0,0.0,0.0,217.300639,2.71796663,1798.2724919999998,0.428512107,52.150033095,9.3753682e-06,1.0097339999999998e-07,1.3238885999999999,7278.571026,0.25435620999999997,0.050000000000000044
1945,MINFM21355,90.0,205.0,0.0,0.0,0.0,17.0,0.0,65.8949,0.5,0.0,0.0,0.0,9.0,0.0,0.2,0.0,0.0,205.55223900000001,2.7528936300000004,1719.770792,0.4185354070000001,51.25161113000001,9.928298200000002e-06,2.1011649e-06,1.2912286,7246.094426000001,0.25469521,0.2999999999999998
1946,MINFM21373,90.0,235.0,0.0,0.0,0.0,17.0,0.0,65.2449,0.5,0.0,0.0,0.0,9.0,0.0,0.2,0.0,0.0,204.18073900000002,2.73423863,1708.018792,0.41565590700000005,50.88861863,9.851598200000002e-06,2.1005149000000003e-06,1.2821285999999998,7194.913426,0.25281021,0.2999999999999998
1947,MINFM23030,142.5,610.0,0.0,0.0,0.36,1.0,0.0,94.5799,0.45,0.2,0.0,0.0,1.3,0.0,0.1,0.0,0.0,206.54958899999997,2.8535901299999997,1781.7840919999999,0.435539057,54.6115455775,1.15190382e-05,1.1393759e-06,1.3684885999999998,7699.091525999999,0.28103170999999993,0.75
1949,MINFM21946,217.0,240.0,0.0,0.0,0.32,0.0,0.0,97.5899,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,207.89468899999997,2.92209413,1792.5913919999998,0.440832457,55.151024345,1.17553282e-05,2e+20,1.3844986,7770.103125999999,0.28301071,0.7
1950,MINFM20510,117.5,450.0,0.0,0.0,0.0,11.5,0.0,82.9199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.045989,2.71100113,1744.141792,0.42345515699999997,52.286169655,1.0348048200000001e-05,9.752489999999999e-08,1.3218785999999998,7350.212926,0.26461770999999995,0.0
1951,MINFM22079,239.0,292.5,0.0,0.0,0.2,12.0,0.0,81.2099,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,204.83288900000002,2.69916913,1732.093992,0.42083985700000004,51.663319555,1.0184968200000002e-05,1.4999999999999997e+20,1.3078385999999997,7258.741526000001,0.26070871,0.7
1953,MINFM21854,251.5,602.5,0.0,0.0,0.36,0.0,0.0,97.4599,0.6,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,207.251389,2.9121611300000003,1800.0759919999998,0.44349595700000005,55.05211744500001,1.1679428200000002e-05,9.1420999e-06,1.3852586,7747.943726,0.28263371,0.7
1954,MINFM21864,276.5,672.5,0.0,0.0,0.32,0.0,0.0,97.5799,1.3,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.191389,2.93446713,1802.5475919999997,0.44130735699999996,55.45719198,1.1829808200000002e-05,1.4842089999999998e-07,1.3897486,7810.421726,0.28366370999999996,0.75
1957,MINFM22030,444.0,1235.0,0.0,0.0,0.26,1.1,0.0,92.8599,0.45,0.2,0.0,0.0,3.9,0.0,0.0,0.0,0.0,208.35238899999996,2.8896261300000003,1792.1894919999997,0.43851145699999994,55.1889398775,1.16596782e-05,1.2965489999999999e-07,1.3791085999999997,7797.8097259999995,0.28431370999999994,0.75
1958,MINFM21724,196.0,155.0,0.0,0.0,0.45,0.0,0.0,98.4499,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.91728899999998,2.89491713,1806.2661919999998,0.442194557,55.363023075,1.1779238200000001e-05,1.520899e-07,1.3898485999999999,7806.966625999999,0.28550471,0.7
1962,MINFM21121,127.5,465.0,0.0,0.0,0.0,11.5,0.0,83.2199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.678989,2.7196111299999997,1749.5657919999999,0.424784157,52.453704654999996,1.03834482e-05,9.782489999999999e-08,1.3260785999999998,7373.8349259999995,0.26548771,0.0
1963,MINFM21125,170.5,695.0,0.0,0.0,0.0,0.0,0.0,99.9399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.87318899999997,2.86827513,1806.9133919999997,0.44273375699999995,55.811437155,1.17929082e-05,9.993989999999997e-08,1.3991585999999998,7869.267725999999,0.28982570999999996,0.0
1968,MINFM29373,110.0,343.0,0.0,0.0,0.0,12.0,0.0,83.2999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.24278899999996,2.73630713,1761.6621919999998,0.42757855699999997,52.758361155,1.04173882e-05,9.853989999999999e-08,1.3341985999999997,7415.834125999999,0.26676970999999994,0.0
1969,MINFM29320,115.0,380.0,0.0,0.0,0.15,4.0,0.0,91.2999,0.4,0.45,0.0,0.0,0.0,0.0,0.2,0.0,0.0,206.16928899999996,2.8014571299999997,1764.0711919999997,0.42948855699999994,53.791942385,1.10936382e-05,2.1173874000000003e-06,1.3495735999999998,7558.754625999999,0.27456471,0.75
1975,MINFM29402,115.0,245.0,1.0,0.0,0.2,20.0,0.0,33.4199,0.0,0.0,0.0,0.0,37.0,0.0,1.5,0.05,0.0,201.77898900000002,2.96811613,1712.0382919999997,0.430788657,51.518173941,1.01700482e-05,1.5105929900000003e-05,1.2784786000000001,7424.180425999999,0.25727771,0.7
1997,MINFM76690,207.0,635.0,0.0,0.0,0.17,0.8,0.0,95.9999,0.8,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,206.798789,2.90429613,1786.4951919999999,0.44053525699999996,54.739805005,1.1576258200000001e-05,9.1255359e-06,1.3774885999999995,7700.736026,0.28007971,0.7
1998,MINFM76682,229.0,835.0,0.0,0.0,0.32,0.8,0.0,96.8099,0.4,0.15,0.0,0.0,0.0,0.0,0.17,0.0,0.0,207.86628899999997,2.86242413,1792.8510919999999,0.438526657,54.929299225,1.15839082e-05,1.8356684000000004e-06,1.3784235999999999,7736.446926,0.28289370999999996,0.75
1999,MINFM76686,229.0,417.5,0.7,0.0,0.35,1.35,0.0,95.1599,0.3,0.15,0.0,0.0,0.0,0.0,0.2,0.0,0.0,206.22538899999998,2.85306913,1781.4024919999997,0.440148357,54.4397968602,1.1559068200000002e-05,2.1364659e-06,1.3709135999999997,7658.605025999999,0.28171371,0.75
2000,MINFM76674,207.0,785.0,0.0,0.0,0.37,0.8,0.0,96.9199,0.5,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,207.802889,2.87153113,1793.9318919999998,0.439469957,54.907762119999994,1.1614938200000002e-05,1.8421359000000003e-06,1.3795385999999998,7738.291826,0.28274771,0.7
2001,MINFM76699,269.0,835.0,0.0,0.0,0.37,0.6,0.0,95.5399,0.5,0.15,0.0,0.0,1.25,0.0,0.17,0.0,0.0,207.326589,2.8748901300000003,1790.6314919999998,0.43829455700000003,54.91068642,1.1616998200000002e-05,1.8414844000000002e-06,1.3764686,7742.120626,0.28266570999999996,0.75
2003,MINFM76665,217.0,735.0,0.0,0.0,0.42,0.0,0.0,96.6699,1.4,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,206.82538899999997,2.9231111300000006,1787.9348919999998,0.439106957,54.852628575,1.1745088199999999e-05,1.8588299000000001e-06,1.3777886,7729.850325999999,0.28034271,0.7
2034,MINFM50003,120.0,380.0,0.0,0.0,0.5,0.0,0.0,98.0999,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,207.876789,2.87973713,1802.1801919999998,0.44145155700000005,55.119865835000006,1.1703288200000002e-05,2.1538599000000005e-06,1.3846986000000001,7770.261126,0.28448971,0.7
2037,MINFM50021,140.0,600.0,0.0,0.0,0.3,0.6,0.0,95.9999,1.1,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,206.69378899999998,2.9135571299999996,1786.7031919999997,0.43980555699999996,54.73198435,1.1632988200000002e-05,6.142601900000001e-06,1.3764985999999997,7704.823125999999,0.27965970999999995,0.7
2038,MINFM50039,125.0,380.0,0.0,0.0,0.35,0.4,0.0,95.2799,0.6,0.0,0.0,0.0,1.6,0.0,0.2,0.0,0.0,206.63858899999997,2.87906813,1784.6345919999997,0.43788645699999995,54.783975675,1.16372782e-05,2.1405799000000002e-06,1.3741686,7730.841825999999,0.28211171,0.7
2043,MINFM7292,246.0,672.0,0.0,0.0,0.38,0.0,0.0,97.2949,1.6,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,208.530739,2.95631463,1800.4042919999997,0.442404707,55.301114534999996,1.18588782e-05,1.6583349e-06,1.3888386,7792.630026,0.28215521,0.7
2048,MINFM7210,81.5,350.0,0.0,0.0,0.37,0.0,0.0,97.7299,1.35,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,208.88308899999998,2.94644813,1801.8788919999997,0.44259925699999997,55.3890178525,1.18513482e-05,7.999999999999998e+19,1.3905085999999998,7806.053226,0.28341670999999996,0.7
2049,MINFM8350,138.5,585.0,0.0,0.0,0.0,15.0,3.0,69.6599,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,198.73238899999998,2.6451391299999996,1671.4289919999999,0.406633357,50.368168155,9.851868199999999e-06,9.138589999999999e-08,1.2662385999999999,7090.8605259999995,0.25301370999999995,0.04999999999999982
2050,MINFM7899,302.5,817.5,0.0,0.0,0.37,0.65,0.0,95.0599,0.55,0.2,0.0,0.0,1.55,0.0,0.15,0.0,0.0,207.30738899999997,2.87804813,1790.0629919999997,0.437964557,54.91453059249999,1.16157382e-05,1.6420314e-06,1.3757035999999998,7743.028425999999,0.28246371,0.75
2052,MINFM7936,277.5,1860.0,0.0,0.0,0.75,16.0,0.0,78.2299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.705089,2.73277313,1783.8465919999999,0.429970957,52.096943904999996,1.00683782e-05,1.7354990000000002e-07,1.3244685999999999,7319.224826,0.26046671,0.7
2054,MINFM50278,287.5,775.0,0.0,0.0005,0.47,0.35,0.0,96.3769,0.7,0.15,0.0,0.0,0.35,0.0,0.15,0.0,0.0,206.98175899999998,2.88033968,1791.4357169999998,0.438324992,54.836201965,1.1632924200000002e-05,5000000.000001653,1.37582085,7726.757306,0.28177800999999997,0.75
2055,MINFM8638,276.5,777.5,0.0,0.0,0.37,0.35,0.0,96.4599,0.7,0.2,0.0,0.0,0.35,0.0,0.15,0.0,0.0,207.32138899999998,2.88068313,1790.548492,0.43810205700000004,54.91845856,1.1637988200000003e-05,1.6443464000000003e-06,1.3770035999999999,7736.153426,0.28217370999999997,0.75
2065,MINFM8523,310.0,548.5,0.0,0.0,0.4,0.4,0.0,96.6249,0.75,0.15,0.0,0.0,0.4,0.0,0.15,0.0,0.0,207.843539,2.89255963,1795.9191919999998,0.439624807,55.0490497925,1.1677188200000001e-05,1.6483034e-06,1.3808736,7756.4446259999995,0.28275721,0.75
2066,MINFM8551,287.5,634.5,0.0,0.0,0.48,0.4,0.0,96.5449,0.75,0.15,0.0,0.0,0.4,0.0,0.15,0.0,0.0,207.674739,2.89311963,1797.5287919999998,0.439839207,55.0139823525,1.16734282e-05,1.6562234e-06,1.3803135999999998,7751.9590259999995,0.28252520999999997,0.75
2070,MINFM67137,96.0,275.0,0.0,0.0,0.0,0.0,0.0,97.7299,0.6,0.44,0.0,0.0,0.0,0.0,0.15,0.0,0.0,208.91618899999997,2.88019313,1791.299092,0.43796435699999997,55.371155175,1.16873482e-05,1.6066119e-06,1.3846485999999998,7788.799325999999,0.28478070999999994,0.34999999999999987
2071,MINFM50532,41.5,345.0,0.0,0.0,0.0,25.0,0.0,68.2349,0.0,0.75,0.0,0.05,0.0,0.0,0.0,0.0,0.0,216.24563899999998,2.70361663,1789.2324919999999,0.42629710699999995,51.870808095,9.3163682e-06,1.0047339999999998e-07,1.3168885999999997,7239.201026,0.25290620999999996,0.050000000000000044
2074,MINFM67310,217.0,135.0,0.0,0.0,0.016,24.0,0.0,45.2899,0.0,1.6,0.09,0.0,20.5,0.0,0.0,0.0,0.0,208.785689,2.76722643,1730.779553,0.412699017,51.352923397,9.3451442e-06,9.30099e-08,1.2707055999999999,7270.709446,0.25025071,0.7999999999999999
2075,MINFM67322,163.0,205.0,0.0,0.0,0.05,2.65,0.0,91.2899,0.3,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.241189,2.74999513,1736.547392,0.42114075700000003,53.29708079,1.1009108200000001e-05,1.0441539999999998e-07,1.3313085999999998,7483.160225999999,0.27278571,0.75
2076,MINFM67323,163.0,205.0,0.0,0.0,0.05,1.9,0.0,94.9699,0.3,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.14378899999997,2.83621613,1789.1297919999997,0.43395885700000003,55.02936404,1.1409958200000001e-05,1.0718139999999997e-07,1.3733435999999999,7726.569425999998,0.28209970999999995,0.75
2078,MINFM53268,183.0,240.0,0.0,0.0,0.0,17.0,0.0,59.4419,0.0,0.0,0.0,0.0,14.0,0.0,3.7,0.0,0.0,202.591409,2.8892925299999996,1740.7205519999998,0.43431861699999996,51.290905554999995,9.8193442e-06,3.70911119e-05,1.2998866,7227.585206,0.25148150999999996,0.2999999999999998
