internal_id,avg_hardness,avg_yield,Al,As,B,Bi,C,Ca,Ce,Co,Cr,Cu,Fe,Mg,Mn,Mo,N,Nb,Ni,Other,P,Pb,S,Se,Si,Sn,Ta,Ti,V,W,Zn,Zr
MINFM55300,352,965,0.75,0,0,0,0,0,0,0,16,0,70.5899,0,0,0,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM55313,165.5,1000,0,0,0,0,0,0,0,0,14,2.5,71.9099,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM66461,289.5,515,0,0,0,0,0,0,0,0,15,3,69.9099,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM66482,376.5,1272.5,0.75,0,0,0,0,0,0,0,16,0,70.5899,0,0,0,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM66458,331,1105,0,0,0,0,0,0,0,0,11,1.5,71.9799,0,0,0,0,0,7.5,0,0,0,0,0,0,0,0,0.8,0,0,0,0
MINFM55295,255,515,0,0,0,0,0,0,0,0,15,3,69.9099,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM54248,217,205,0,0,1.25,0,0,0,0,0,18,0,60.5049,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM53150,277,795,0,0,0,0,0,0,0,0,15.5,2.5,72.2649,0,0,0,0,0.15,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM53152,155,335,0,0,0,0,0,0,0,0,15.5,2.5,72.2649,0,0,0,0,0.15,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM53148,375,1035,0,0,0,0,0,0,0,0,15.5,2.5,72.2649,0,0,0,0,0.15,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM53155,375,1000,0,0,0,0,0,0,0,0,14,2.5,73.5649,0,0,0,0,0.15,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM26828,163,255,0,0,0,0,0,0,0,0,0,0,99.5699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM21685,163,122.5,0,0,0,0,0.26,0,0,0,0,0,98.6599,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM21732,240.5,480,0,0,0,0,0.45,0,0,0,0,0,98.4499,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM21724,196,155,0,0,0,0,0.45,0,0,0,0,0,98.4499,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM21814,199.5,192.5,0,0,0,0,0.32,0,0,0,0,0,97.8999,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM26436,118,102.5,0,0,0,0,0,0,0,0,0,0,97.0299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM21848,251.5,577.5,0,0,0,0,0.4,0,0,0,0,0,97.2099,0,1.3,0,0,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0
MINFM26601,149,220,0,0,0,0,0,0,0,0,0,0,97.7699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM26618,149,220,0,0,0,0,0,0,0,0,0,0,97.7699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM21933,289.5,702.5,0,0,0,0,0.2,0,0,0,3,0,94.8699,0,0.45,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM26242,86,255,0,0,0,0,0.15,0,0,0,0,0,97.9099,0,0.6,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0
MINFM26257,107,305,0,0,0,0,0.35,0,0,0,0,0,97.8399,0,0.5,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0
MINFM27348,163.5,245,0,0,0,0,0.32,0,0,0,0,0,97.4699,0,0.5,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM27370,204,215,0,0,0,0,0.32,0,0,0,0,0,97.4699,0,0.5,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM27370,204,215,0,0,0,0,0.32,0,0,0,0,0,97.4699,0,0.5,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM27393,177.5,137.5,0,0,0,0,0.37,0,0,0,0,0,97.4299,0,0.5,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM27397,211.5,230,0,0,0,0,0.37,0,0,0,0,0,97.4299,0,0.5,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM27414,180,367.5,0,0,0.001,0,0.32,0,0,0,0,0,98.3649,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM27914,142.5,588,0.9,0,0,0,0.28,0,0,0,1.3,0,95.0799,0,0.5,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0
MINFM27536,232,387.5,0,0,0,0,0.52,0,0,0,0,0,97.2699,0,0.5,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM27928,143.5,245,0,0,0,0,0.08,0,0,0,0.5,0,97.5599,0,0.4,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0.2,0,0,0
MINFM27577,248,420,0,0,0,0,0.57,0,0,0,0,0,97.2199,0,0.5,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM27960,316,300,0,0,0,0,0.17,0,0,0,0.8,0,97.1699,0,0.4,0.15,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0
MINFM27983,104,430,0,0,0,0,0.1,0,0,0,0.5,0,96.9399,0,0.45,0.4,0,0,0,0,0,0,0,0,0.15,0,0,0,0.22,0,0,0
MINFM27987,111.5,430,0,0,0,0,0.1,0,0,0,0.5,0,96.9399,0,0.45,0.4,0,0,0,0,0,0,0,0,0.15,0,0,0,0.22,0,0,0
MINFM27258,197.5,175,0,0,0,0,0.12,0,0,0,0,0,97.8299,0,0.35,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM27280,180,320,0,0,0,0,0.14,0,0,0,0,0,97.4399,0,0.6,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0.05,0,0,0
MINFM27278,180,320,0,0,0,0,0.14,0,0,0,0,0,97.4399,0,0.6,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0.05,0,0,0
MINFM27293,91.5,127.5,0,0,0,0,0.22,0,0,0,0,0,97.5699,0,0.5,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM27879,242.5,1175,0,0,0,0,0.5,0,0,0,0.5,0,95.4299,0,0.5,0,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0,0,0
MINFM27897,115,172.5,0,0,0,0,0.28,0,0,0,0.8,0,96.1799,0,0.8,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0
MINFM27516,126.5,345,0,0,0,0,0.52,0,0,0,0,0,97.2699,0,0.5,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM27517,126.5,345,0,0,0,0,0.52,0,0,0,0,0,97.2699,0,0.5,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM27902,192.5,880,0,0,0,0,0.28,0,0,0,0.8,0,96.1799,0,0.8,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0
MINFM27653,126.5,220.5,0,0,0,0,0.42,0,0,0,0,0,96.9199,0,0.5,0,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0,0,0
MINFM28020,329.5,700,0,0,0,0,0.38,0,0,0,0.9,0,96.8099,0,0.5,0.15,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0
MINFM27699,269.5,315,0,0,0,0,0.33,0,0,0,0,0,96.7199,0,1.1,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
MINFM27879,242.5,1175,0,0,0,0,0.5,0,0,0,0.5,0,95.4299,0,0.5,0,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0,0,0
MINFM27897,115,172.5,0,0,0,0,0.28,0,0,0,0.8,0,96.1799,0,0.8,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0
MINFM27516,126.5,345,0,0,0,0,0.52,0,0,0,0,0,97.2699,0,0.5,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM27517,126.5,345,0,0,0,0,0.52,0,0,0,0,0,97.2699,0,0.5,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM27902,192.5,880,0,0,0,0,0.28,0,0,0,0.8,0,96.1799,0,0.8,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0
MINFM27213,111,225,0,0,0,0,0.13,0,0,0,0,0,97.5699,0,0.6,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM27226,199.5,175,0,0,0,0,0.13,0,0,0,0,0,97.5699,0,0.6,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM27236,207,372.5,0,0,0,0,0.12,0,0,0,0,0,97.8299,0,0.35,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM26911,211,280,0,0,0,0,0,0,0,0,0,0,99.5199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM27020,191,470,0,0,0,0,0,0,0,0,0,0,99.4099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM27082,219,355,0,0,0,0,0,0,0,0,0,0,99.2599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM27143,134,400,0,0,0,0,0,0,0,0,0,0,99.1449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM28742,216.5,137.5,0,0,0,0,0,0,0,0,17,0,62.6349,0,7,0,0.1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM28745,125,294,0,0,0,0,0,0,0,0,17,0,62.6349,0,7,0,0.1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM28748,125,294,0,0,0,0,0,0,0,0,17,0,62.6349,0,7,0,0.1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM28386,285,735,0,0,0,0,0.1,0,0,0,0.6,0,94.1899,0,0.3,0,0,0,3.2,0,0,0,0,0,0.17,0,0,0,0,0,0,0
MINFM28423,255,1350,0,0,0,0,0.27,0,0,0,0.9,0,94.0899,0,1,0,0,0,1.4,0,0,0,0,0,0.9,0,0,0,0,0,0,0
MINFM28520,127,245,0,0,0,0,0,0,0,0,16,0,79.0849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM28342,176,392,0,0,0,0,0.1,0,0,0,0,0,95.5099,0,0.3,0,0,0,2.8,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM28358,158.5,785,0,0,0,0,0.32,0,0,0,1.6,0,94.8499,0,0.4,0,0,0,1,0,0,0,0,0,0.15,0,0,0,0.1,0,0,0
MINFM28373,299,710,0,0,0,0,0.32,0,0,0,1.3,0,94.6299,0,0.5,0.2,0,0,1.3,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM28536,119.5,445,0,0,0,0,0,0,0,0,4,0,92.0349,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM28562,130,490,0,0,0,0,0.17,0,0,0,10,0,83.2549,0,0.5,0.8,0,0,0.3,0,0,0,0,0,0.25,0,0,0,0.2,0,0,0
MINFM27794,210,441,0,0,0,0,0.9,0,0,0,1.3,0,94.2929,0,0.9,0,0,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0
MINFM28167,359,981,0,0,0,0,0.35,0,0,0,1.7,0,95.5299,0,0.6,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0.1,0,0,0
MINFM28190,142.5,635,0,0,0,0,0.47,0,0,0,0.9,0,96.2799,0,0.7,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0.1,0,0,0
MINFM28189,144.5,635,0,0,0,0,0.47,0,0,0,0.9,0,96.2799,0,0.7,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0.1,0,0,0
MINFM28202,165.5,716,0,0,0,0,0.55,0,0,0,0.9,0,96.4399,0,0.8,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0.1,0,0,0
MINFM28230,179.5,834,0,0,0,0,0.24,0,0,0,2.3,0,95.1199,0,0.4,0.2,0,0,0,0,0,0,0,0,0.17,0,0,0,0.15,0,0,0
MINFM28252,285,367.5,0,0,0,0,0.32,0,0,0,2,0,94.9699,0,0.5,0.25,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM28292,267,637,0,0,0,0,0.14,0,0,0,0.8,0,95.6699,0,0.7,0,0,0,1.3,0,0,0,0,0,0.17,0,0,0,0,0,0,0
MINFM28305,88,157.5,0,0,0,0,0,0,0,0,0,0,96.1099,0,1,0,0,0.04,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM27724,146,490,0,0,0,0,0.58,0,0,0,0,0,95.4399,0,0.65,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0
MINFM27732,115,360,0,0,0,0,0.12,0,0,0,0,0,96.4349,0,2,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0
MINFM28095,158.5,705,0,0,0,0,0.24,0,0,0,0.6,0,96.8599,0,1,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0.1,0,0,0
MINFM28094,158.5,705,0,0,0,0,0.24,0,0,0,0.6,0,96.8599,0,1,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0.1,0,0,0
MINFM27748,210,441,0,0,0,0,0.9,0,0,0,1.3,0,95.2929,0,0.3,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM28123,207.5,450,0,0,0,0,0.25,0,0,0,1.5,0,95.9299,0,0.5,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0.2,0,0,0
MINFM27765,176,343,0,0,0,0,0.12,0,0,0,0.7,0,97.6799,0,0.4,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0
MINFM28155,98.5,171.5,0,0,0,0,0.3,0,0,0,0.7,0,96.8099,0,0.7,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0.1,0,0,0
MINFM28157,142.5,588,0,0,0,0,0.3,0,0,0,0.7,0,96.8099,0,0.7,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0.1,0,0,0
MINFM27787,150,520,0,0,0,0,0.52,0,0,0,0.3,0,96.9799,0,0.9,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0
MINFM27789,165,539,0,0,0,0,0.52,0,0,0,0.3,0,96.9799,0,0.9,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0
MINFM28742,216.5,137.5,0,0,0,0,0,0,0,0,17,0,62.6349,0,7,0,0.1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM28745,125,294,0,0,0,0,0,0,0,0,17,0,62.6349,0,7,0,0.1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM28748,125,294,0,0,0,0,0,0,0,0,17,0,62.6349,0,7,0,0.1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM28763,127.5,314,0,0,0,0,0.05,0,0,0,7,0,68.3499,0,17,0.5,0,0,0,0,0,0,0,0,0.25,0,0,0,0.45,0,0,0
MINFM76395,143,225,0,0,0,0,0.12,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0
MINFM76397,170,275,0,0,0,0,0.22,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0
MINFM76398,179,295,0,0,0,0,0.27,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0
MINFM76444,187,315,0,0,0,0,0.27,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0
MINFM76414,229,335,0,0,0,0,0.32,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0
MINFM76446,207,355,0,0,0,0,0.37,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0
MINFM76418,269,410,0,0,0,0,0.57,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0
MINFM76419,285,430,0,0,0,0,0.62,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0
MINFM76407,285,880,0,0,0,0,0.72,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0
MINFM76408,285,930,0,0,0,0,0.77,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0
MINFM76407,285,880,0,0,0,0,0.72,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0
MINFM76408,285,930,0,0,0,0,0.77,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0
MINFM76440,255,980,0,0,0,0,0.82,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0
MINFM89350,217,235,0,0,0,0,0.09,0,0,0,0.4,0,0,0,0.4,0.4,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0
MINFM89357,269,735,0,0,0,0,0.15,0,0,0,2.8,0,0,0,0.25,0.35,0,0,0,0,0,0,0,0,0.17,0,0,0,0.6,0.3,0,0
MINFM47125,135,190,0,0,0,0,0,0,0,0,0,0,97.8199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM47162,118,102.5,0,0,0,0,0,0,0,0,0,0,97.0299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM47227,192,292.5,0,0,0,0,0,0,0,0,0,0,99.7399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM47603,249.5,357.5,0,0,0,0,0,0,0,0,0,0,99.5199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM47665,92.5,305,0,0,0,0,0,0,0,0,0,0,96.5699,0,0,0,0,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM48008,203.5,440,0,0,0,0,0.22,0,0,0,0,0,97.5699,0,0.5,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM48035,177.5,185,0,0,0,0,0.22,0,0,0,0,0,97.5699,0,0.5,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM48052,192.5,200,0,0,0,0,0.27,0,0,0,0,0,97.5199,0,0.5,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM47939,111,225,0,0,0,0,0.13,0,0,0,0,0,97.5699,0,0.6,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM47995,83,235,0,0,0,0,0.17,0,0,0,0,0,97.7799,0,0.35,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM47603,249.5,357.5,0,0,0,0,0,0,0,0,0,0,99.5199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM47665,92.5,305,0,0,0,0,0,0,0,0,0,0,96.5699,0,0,0,0,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM47667,96,335,0,0,0,0,0,0,0,0,0,0,96.5699,0,0,0,0,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM47808,219,355,0,0,0,0,0,0,0,0,0,0,99.2599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM48183,225,295,0,0,0,0,0.42,0,0,0,0,0,97.3999,0,0.5,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0
MINFM48274,261,602.5,0,0,0,0,0.57,0,0,0,0,0,97.2199,0,0.5,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM48285,132.5,380,0,0,0,0,0.57,0,0,0,0,0,97.2199,0,0.5,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM48307,240,220,0,0,0,0,0.57,0,0,0,0,0,97.2199,0,0.5,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM47995,83,235,0,0,0,0,0.17,0,0,0,0,0,97.7799,0,0.35,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM48379,126.5,220.5,0,0,0,0,0.42,0,0,0,0,0,96.9199,0,0.5,0,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0,0,0
MINFM48430,158.5,635,0,0,0,0,0.33,0,0,0,0,0,96.7199,0,1.1,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
MINFM48441,146,440,0,0,0,0,0.42,0,0,0,0,0,95.7099,0,0.5,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0
MINFM48446,198.5,960,0,0,0,0,0.42,0,0,0,0,0,95.7099,0,0.5,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0
MINFM48458,115,360,0,0,0,0,0.12,0,0,0,0,0,96.4349,0,2,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0
MINFM32667,180,320,0,0,0,0,0,0,0,0,10.5,0,83.8849,0,0.5,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM48262,232,387.5,0,0,0,0,0.52,0,0,0,0,0,97.2699,0,0.5,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM48274,261,602.5,0,0,0,0,0.57,0,0,0,0,0,97.2199,0,0.5,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM48285,132.5,380,0,0,0,0,0.57,0,0,0,0,0,97.2199,0,0.5,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM48307,240,220,0,0,0,0,0.57,0,0,0,0,0,97.2199,0,0.5,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM48379,126.5,220.5,0,0,0,0,0.42,0,0,0,0,0,96.9199,0,0.5,0,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0,0,0
MINFM48707,104,365,0,0,0,0,0.1,0,0,0,0.5,0,96.9399,0,0.45,0.4,0,0,0,0,0,0,0,0,0.15,0,0,0,0.22,0,0,0
MINFM46957,166,314,0,0,0,0,0.07,0,0,0,0,0,97.9899,0,0.6,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0
MINFM46969,181.5,343,0,0,0,0,0.15,0,0,0,0,0,97.9099,0,0.6,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0
MINFM46984,218,442.5,0,0,0,0,0.35,0,0,0,0,0,97.8399,0,0.5,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0
MINFM48742,165.5,735,0,0,0,0,0.26,0,0,0,0.8,0,97.1699,0,0.4,0.15,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0
MINFM47939,111,225,0,0,0,0,0.13,0,0,0,0,0,97.5699,0,0.6,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM48535,197,294,0,0,0,0,0.14,0,0,0,0.8,0,96.8699,0,1.1,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0
MINFM48552,300,686,0,0,0,0,0.17,0,0,0,1,0,96.7399,0,1,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0
MINFM48568,269,696,0,0,0.001,0,0.28,0,0,0,0.8,0,96.5249,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM48921,158.5,735,0,0,0,0,0.47,0,0,0,0.9,0,96.2799,0,0.7,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0.1,0,0,0
MINFM48590,238.5,265,0,0,0,0,0.32,0,0,0,0.2,0,96.8599,0,1.5,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0
MINFM48950,269.5,318.5,0,0,0,0,0.24,0,0,0,2.3,0,95.1199,0,0.4,0.2,0,0,0,0,0,0,0,0,0.17,0,0,0,0.15,0,0,0
MINFM48609,253.5,1275,0,0,0,0,0.5,0,0,0,0.5,0,95.4299,0,0.5,0,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0,0,0
MINFM48707,104,365,0,0,0,0,0.1,0,0,0,0.5,0,96.9399,0,0.45,0.4,0,0,0,0,0,0,0,0,0.15,0,0,0,0.22,0,0,0
MINFM46957,166,314,0,0,0,0,0.07,0,0,0,0,0,97.9899,0,0.6,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0
MINFM48441,146,440,0,0,0,0,0.42,0,0,0,0,0,95.7099,0,0.5,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0
MINFM48446,198.5,960,0,0,0,0,0.42,0,0,0,0,0,95.7099,0,0.5,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0
MINFM48458,115,360,0,0,0,0,0.12,0,0,0,0,0,96.4349,0,2,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0
MINFM32667,180,320,0,0,0,0,0,0,0,0,10.5,0,83.8849,0,0.5,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM48461,125,390,0,0,0,0,0.12,0,0,0,0,0,96.4349,0,2,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0
MINFM49218,134.5,490,0,0,0,0,0.15,0,0,0,14,0,82.0749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM49219,238,465,0,0,0,0,0.15,0,0,0,14,0,82.0749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM48841,111.5,440,0,0,0,0,0.18,0,0,0,1.2,0,96.2999,0,0.3,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0.45,0,0,0
MINFM48861,126.5,540,0,0,0,0,0.17,0,0,0,1.2,0,96.0099,0,0.3,0.25,0,0,0,0,0,0,0,0,0.15,0,0,0,0.45,0,0,0
MINFM49244,98.5,295,0,0,0,0,0,0,0,0,16,0,79.0849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM32717,162.5,550,0,0,0,0,0,0,0,0,15,0,73.3999,0,0,0.8,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM32723,162.5,550,0,0,0,0,0,0,0,0,15,0,73.3999,0,0,0.8,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM48519,225,441,0,0,0,0,0.9,0,0,0,1.3,0,94.2929,0,0.9,0,0,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0
MINFM32724,172.5,685,0,0,0,0,0,0,0,0,15,0,73.3999,0,0,0.8,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM48841,111.5,440,0,0,0,0,0.18,0,0,0,1.2,0,96.2999,0,0.3,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0.45,0,0,0
MINFM48861,126.5,540,0,0,0,0,0.17,0,0,0,1.2,0,96.0099,0,0.3,0.25,0,0,0,0,0,0,0,0,0.15,0,0,0,0.45,0,0,0
